El Bosque,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 537 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
El Carmen,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 238 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
El Monte,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 525 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
El Quisco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 182 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
El Tabo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 138 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Empedrado,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 200 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ercilla,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 233 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Estación Central,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 272 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Florida,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 255 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Freire,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 539 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Freirina,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 210 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Fresia,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 298 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Frutillar,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 417 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Futaleufú,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 121 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Futrono,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 351 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Galvarino,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 285 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
General Lagos,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 76 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Gorbea,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 271 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Graneros,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 493 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Guaitecas,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 169 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Hijuelas,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 336 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Hualaihué,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 399 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Hualañé,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 252 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Hualpén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 457 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Hualqui,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 401 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Huara,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 181 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Huasco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 210 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Huechuraba,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 342 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Illapel,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 475 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Independencia,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 240 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Iquique,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 718 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Isla de Maipo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 585 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Isla de Pascua,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 157 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Juan Fernández,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, S/I ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Calera,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 425 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Cisterna,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 287 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Cruz,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 810 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Estrella,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 161 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Florida,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 842 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Granja,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 586 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Higuera,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 136 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Ligua,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 521 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Pintana,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 699 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Reina,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 410 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Serena,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 807 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
La Unión,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 414 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lago Ranco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 268 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lago Verde,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, S/I ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Laguna Blanca,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 35 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Laja,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 432 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lampa,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 1.051 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lanco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 347 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Las Cabras,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 477 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Las Condes,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 425 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lautaro,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 495 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lebu,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 468 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Licantén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 213 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Limache,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 628 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Linares,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 412 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Litueche,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 233 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Llanquihue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 493 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Llay-Llay,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 238 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lo Barnechea,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 412 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lo Espejo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 369 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lo Prado,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 305 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lolol,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 349 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Loncoche,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 271 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Longaví,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 533 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lonquimay,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 525 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Alamos,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 506 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Andes,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 582 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Ángeles,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 690 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Lagos,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 404 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Muermos,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 396 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Sauces,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 136 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Los Vilos,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 351 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lota,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 338 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Lumaco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, S/I ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Machalí,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 473 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Macul,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 297 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Máfil,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 216 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Maipú,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 1.542 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Malloa,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 345 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Marchihue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 253 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
María Elena,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 201 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
María Pinto,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 422 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Mariquina,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 1.149 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Maule,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 593 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Maullín,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 289 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Mejillones,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 298 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Melipeuco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 225 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Melipilla,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 570 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Molina,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 498 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Monte Patria,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 546 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Mostazal,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 542 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Mulchén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 331 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Nacimiento,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 447 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Nancagua,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 459 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Natales,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 355 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Navidad,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 166 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Negrete,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 256 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ninhue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 189 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Nogales,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 471 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Nueva Imperial,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 516 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ñiquén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 240 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ñuñoa,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 394 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
O'Higgins,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 78 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Olivar,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 344 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ollagüe,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 22 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Olmué,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 325 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Osorno,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 579 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ovalle,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 926 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Padre Hurtado,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 583 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Padre Las Casas,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 989 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Paihuano,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 240 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Paillaco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 406 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Paine,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 782 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Palena,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 86 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Palmilla,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 266 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Panguipulli,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 404 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Panquehue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 237 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Papudo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 131 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Paredones,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 219 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Parral,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 396 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pedro Aguirre Cerda,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 368 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pelarco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 192 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pelluhue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 216 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pemuco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 326 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pencahue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 262 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Penco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 558 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Peñaflor,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 457 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Peñalolén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 467 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Peralillo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 391 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Perquenco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 205 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Petorca,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 208 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Peumo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 369 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pica,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 243 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pichidegua,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 967 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pichilemu,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 309 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pinto,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 228 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pirque,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 590 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pitrufquén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 390 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Placilla,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 355 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Portezuelo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 181 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Porvenir,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 188 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pozo Almonte,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 345 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Primavera,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 43 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Providencia,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 160 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puchuncaví,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 285 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pucón,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 476 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pudahuel,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 885 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puente Alto,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 2.093 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puerto Montt,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 816 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puerto Octay,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 208 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puerto Varas,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 491 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Pumanque,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 387 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Punitaqui,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 349 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Punta Arenas,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 378 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puqueldón,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 183 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Purén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 118 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Purranque,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 429 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Putaendo,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 362 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Putre,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 44 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Puyehue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, S/I ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Queilén,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 221 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quellón,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 1.368 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quemchi,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 289 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quilaco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 164 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quilicura,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 1.255 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quilleco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 304 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quillón,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 243 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quillota,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 592 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quilpué,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 741 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quinchao,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 263 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quinta de Tilcoco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 289 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quinta Normal,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 273 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quintero,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 327 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Quirihue,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 291 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Rancagua,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 720 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Ránquil,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 264 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Rauco,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 463 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Recoleta,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 372 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
Renaico,Administración,Funcionarios municipales,,1,funcionario tiene la municipalidad cada, 248 ,habitantes,El promedio nacional es de,420,habitantes por cada funcionario municipal
